serial,brand,gender,price,total_sale,seller_reviews,year,volume
40141,De Grisogono,Men's watch/Unisex,305250.0,239.0,189.0,2024-01-01,Low Sale
40151,DeLaCour,Men's watch/Unisex,115500.0,779.0,620.0,2024-01-01,Medium Sale
40175,Delma,Men's watch/Unisex,31185.0,14642.0,448.0,2008-01-01,High Sale
40176,Delma,Men's watch/Unisex,111952.5,309.0,245.0,1900-01-01,Low Sale
40177,Delma,Men's watch/Unisex,182160.0,2054.0,1452.0,2023-01-01,Medium Sale
40178,Delma,Men's watch/Unisex,124410.0,421.0,359.0,1991-01-01,Low Sale
40179,Delma,Men's watch/Unisex,319852.5,421.0,359.0,1995-01-01,Low Sale
40180,Delma,Women's watch,5362.5,766.0,484.0,2024-01-01,Medium Sale
40181,Delma,Men's watch/Unisex,123915.0,2054.0,1452.0,2022-01-01,Medium Sale
40184,Delma,Men's watch/Unisex,38115.0,231.0,197.0,2010-01-01,Low Sale
40193,Dewitt,Men's watch/Unisex,1047750.0,239.0,189.0,2010-01-01,Low Sale
40195,Dewitt,Men's watch/Unisex,1357125.0,2208.0,1612.0,2024-01-01,Medium Sale
40197,Dewitt,Men's watch/Unisex,7070250.0,239.0,189.0,2010-01-01,Low Sale
40213,Dewitt,Men's watch/Unisex,1542750.0,239.0,189.0,2024-01-01,Low Sale
40218,Dewitt,Men's watch/Unisex,371250.0,212.0,189.0,2021-01-01,Low Sale
40222,Dewitt,Men's watch/Unisex,2351250.0,1157.0,860.0,2024-01-01,Medium Sale
40228,Dewitt,Men's watch/Unisex,412500.0,14642.0,448.0,2024-01-01,High Sale
40252,Dietrich,Men's watch/Unisex,111952.5,1268.0,752.0,2024-01-01,Medium Sale
40253,Dietrich,Men's watch/Unisex,155430.0,4422.0,2831.0,2024-01-01,High Sale
40255,Dietrich,Men's watch/Unisex,156337.5,1268.0,752.0,2024-01-01,Medium Sale
40288,Dior,Women's watch,51150.0,938.0,580.0,2024-01-01,Medium Sale
40289,Dior,Men's watch/Unisex,37125.0,938.0,580.0,2024-01-01,Medium Sale
40291,Dior,Men's watch/Unisex,47850.0,938.0,580.0,2024-01-01,Medium Sale
40292,Dior,Women's watch,157162.5,814.0,642.0,2024-01-01,Medium Sale
40293,Dior,Women's watch,177705.0,14642.0,448.0,2008-01-01,High Sale
40300,Dior,Women's watch,177292.5,522.0,375.0,2024-01-01,Low Sale
40301,Dior,Men's watch/Unisex,139837.5,1394.0,864.0,2023-01-01,Medium Sale
40302,Dior,Women's watch,288667.5,522.0,375.0,2024-01-01,Low Sale
40309,Dior,Men's watch/Unisex,272250.0,251.0,172.0,2019-01-01,Low Sale
40315,Dior,Women's watch,179355.0,433.0,265.0,2024-01-01,Low Sale
40316,Dior,Women's watch,831187.5,814.0,642.0,2024-01-01,Medium Sale
40325,Dior,Women's watch,495000.0,1370.0,939.0,2011-01-01,Medium Sale
40327,Dior,Women's watch,190575.0,324.0,253.0,2024-01-01,Low Sale
40328,Dior,Women's watch,247087.5,814.0,642.0,2018-01-01,Medium Sale
40350,Dior,Women's watch,164587.5,14642.0,448.0,2024-01-01,High Sale
40351,Dior,Men's watch/Unisex,643087.5,547.0,373.0,2024-01-01,Low Sale
40369,Doxa,Men's watch/Unisex,173250.0,930.0,598.0,2024-01-01,Medium Sale
40374,Doxa,Men's watch/Unisex,39022.5,14642.0,448.0,1955-01-01,High Sale
40384,Doxa,Men's watch/Unisex,63937.5,1394.0,864.0,1958-01-01,Medium Sale
40385,Doxa,Men's watch/Unisex,73837.5,1394.0,864.0,1952-01-01,Medium Sale
40387,Doxa,Men's watch/Unisex,165247.5,416.0,278.0,2024-01-01,Low Sale
40393,Doxa,Men's watch/Unisex,98587.5,1394.0,864.0,1971-01-01,Medium Sale
40394,Doxa,Men's watch/Unisex,96442.5,14976.0,10186.0,2024-01-01,High Sale
40395,Doxa,Men's watch/Unisex,118635.0,14976.0,10186.0,2024-01-01,High Sale
40396,Doxa,Men's watch/Unisex,118635.0,14976.0,10186.0,2024-01-01,High Sale
40397,Doxa,Men's watch/Unisex,208312.5,14976.0,10186.0,2024-01-01,High Sale
40398,Doxa,Men's watch/Unisex,148830.0,14976.0,10186.0,2023-01-01,High Sale
40400,Doxa,Men's watch/Unisex,237435.0,374.0,268.0,1970-01-01,Low Sale
40401,Doxa,Men's watch/Unisex,84315.0,902.0,706.0,2024-01-01,Medium Sale
40404,Doxa,Men's watch/Unisex,128782.5,902.0,706.0,2024-01-01,Medium Sale
40406,Doxa,Men's watch/Unisex,128782.5,902.0,706.0,2024-01-01,Medium Sale
40409,Doxa,Men's watch/Unisex,179437.5,416.0,278.0,2024-01-01,Low Sale
40412,Doxa,Men's watch/Unisex,175890.0,416.0,278.0,2024-01-01,Low Sale
40414,Doxa,Men's watch/Unisex,222337.5,618.0,435.0,2024-01-01,Low Sale
40415,Doxa,Men's watch/Unisex,206250.0,476.0,407.0,2024-01-01,Low Sale
40416,Doxa,Men's watch/Unisex,164257.5,902.0,706.0,2024-01-01,Medium Sale
40417,Doxa,Men's watch/Unisex,142147.5,370.0,321.0,2022-01-01,Low Sale
40420,Doxa,Men's watch/Unisex,106590.0,539.0,512.0,2024-01-01,Low Sale
40425,Doxa,Men's watch/Unisex,333217.5,374.0,268.0,1955-01-01,Low Sale
40427,Doxa,Men's watch/Unisex,205672.5,5475.0,3311.0,2024-01-01,High Sale
40435,Doxa,Men's watch/Unisex,82582.5,902.0,706.0,2024-01-01,Medium Sale
40438,Doxa,Men's watch/Unisex,408375.0,14642.0,448.0,2019-01-01,High Sale
40451,Doxa,Men's watch/Unisex,84562.5,14642.0,448.0,2022-01-01,High Sale
40455,Doxa,Men's watch/Unisex,173580.0,14642.0,448.0,2014-01-01,High Sale
40467,Dubey & Schaldenbrand,Men's watch/Unisex,828547.5,363.0,253.0,2024-01-01,Low Sale
40471,Dubey & Schaldenbrand,Men's watch/Unisex,458370.0,2442.0,1700.0,2001-01-01,Medium Sale
40472,Dubey & Schaldenbrand,Men's watch/Unisex,564877.5,398.0,334.0,2024-01-01,Low Sale
40473,Dubey & Schaldenbrand,Men's watch/Unisex,533115.0,421.0,359.0,1996-01-01,Low Sale
40474,Dubey & Schaldenbrand,Men's watch/Unisex,410932.5,363.0,253.0,2024-01-01,Low Sale
40476,Dubey & Schaldenbrand,Men's watch/Unisex,400042.5,2442.0,1700.0,2024-01-01,Medium Sale
40477,Dubey & Schaldenbrand,Men's watch/Unisex,833002.5,398.0,334.0,2024-01-01,Low Sale
40479,Dubey & Schaldenbrand,Women's watch,167887.5,3331.0,2226.0,2024-01-01,High Sale
40489,Dubey & Schaldenbrand,Men's watch/Unisex,160875.0,14642.0,448.0,1980-01-01,High Sale
40493,DuBois 1785,Men's watch/Unisex,51315.0,1121.0,790.0,1965-01-01,Medium Sale
40502,DuBois et fils,Men's watch/Unisex,107332.5,14642.0,448.0,2024-01-01,High Sale
40505,DuBois et fils,Men's watch/Unisex,630795.0,1079.0,949.0,2024-01-01,Medium Sale
40506,DuBois et fils,Men's watch/Unisex,777397.5,1079.0,949.0,2024-01-01,Medium Sale
40507,DuBois et fils,Men's watch/Unisex,684172.5,1079.0,949.0,2024-01-01,Medium Sale
40508,DuBois et fils,Men's watch/Unisex,684172.5,1079.0,949.0,2024-01-01,Medium Sale
40509,DuBois et fils,Men's watch/Unisex,661897.5,1079.0,949.0,2024-01-01,Medium Sale
40510,DuBois et fils,Men's watch/Unisex,857422.5,1079.0,949.0,2024-01-01,Medium Sale
40511,DuBois et fils,Men's watch/Unisex,599775.0,1079.0,949.0,2024-01-01,Medium Sale
40513,DuBois et fils,Men's watch/Unisex,684172.5,1079.0,949.0,2024-01-01,Medium Sale
40522,Dugena,Men's watch/Unisex,16417.5,14642.0,448.0,1970-01-01,High Sale
40525,Dugena,Women's watch,13777.5,14642.0,448.0,2024-01-01,High Sale
40526,Dugena,Men's watch/Unisex,12870.0,14642.0,448.0,2024-01-01,High Sale
40532,Dugena,Women's watch,11137.5,14642.0,448.0,2020-01-01,High Sale
40538,Dugena,Men's watch/Unisex,27967.5,14642.0,448.0,1950-01-01,High Sale
40539,Dugena,Men's watch/Unisex,97762.5,3382.0,2167.0,2024-01-01,High Sale
40547,Dugena,Men's watch/Unisex,79860.0,231.0,197.0,1960-01-01,Low Sale
40549,Dugena,Women's watch,14190.0,14642.0,448.0,2020-01-01,High Sale
40554,Dugena,Women's watch,12457.5,14642.0,448.0,2020-01-01,High Sale
40555,Dugena,Men's watch/Unisex,8415.0,14642.0,448.0,1995-01-01,High Sale
40557,Dugena,Men's watch/Unisex,111045.0,930.0,598.0,2024-01-01,Medium Sale
40565,Dugena,Men's watch/Unisex,11137.5,14642.0,448.0,2015-01-01,High Sale
40566,Dugena,Men's watch/Unisex,12870.0,14642.0,448.0,2017-01-01,High Sale
40584,Ebel,Women's watch,474375.0,1394.0,993.0,2024-01-01,Medium Sale
40587,Ebel,Men's watch/Unisex,486750.0,14642.0,448.0,1993-01-01,High Sale
40589,Ebel,Women's watch,38362.5,14642.0,448.0,2024-01-01,High Sale
40593,Ebel,Women's watch,177292.5,3160.0,2097.0,2020-01-01,High Sale
40594,Ebel,Men's watch/Unisex,248655.0,231.0,197.0,1990-01-01,Low Sale
40601,Ebel,Men's watch/Unisex,79860.0,231.0,197.0,2024-01-01,Low Sale
40606,Ebel,Men's watch/Unisex,111045.0,319.0,222.0,1992-01-01,Low Sale
40607,Ebel,Men's watch/Unisex,222090.0,338.0,253.0,1980-01-01,Low Sale
40609,Ebel,Men's watch/Unisex,248820.0,10391.0,8391.0,2007-01-01,High Sale
40613,Ebel,Men's watch/Unisex,70207.5,510.0,427.0,2000-01-01,Low Sale
40616,Ebel,Women's watch,194287.5,1428.0,881.0,2024-01-01,Medium Sale
40622,Ebel,Men's watch/Unisex,46200.0,331.0,280.0,2010-01-01,Low Sale
40624,Ebel,Women's watch,68970.0,1428.0,881.0,2024-01-01,Medium Sale
40629,Ebel,Men's watch/Unisex,190987.5,345.0,300.0,2024-01-01,Low Sale
40635,Ebel,Men's watch/Unisex,173250.0,383.0,275.0,2015-01-01,Low Sale
40636,Ebel,Men's watch/Unisex,515295.0,338.0,253.0,2001-01-01,Low Sale
40644,Ebel,Men's watch/Unisex,26812.5,2031.0,1397.0,1960-01-01,Medium Sale
40681,Eberhard & Co.,Women's watch,168300.0,1423.0,885.0,2023-01-01,Medium Sale
40682,Eberhard & Co.,Men's watch/Unisex,130350.0,3621.0,2573.0,2024-01-01,High Sale
40686,Eberhard & Co.,Men's watch/Unisex,124410.0,740.0,490.0,1960-01-01,Medium Sale
40687,Eberhard & Co.,Men's watch/Unisex,141240.0,273.0,224.0,2008-01-01,Low Sale
40688,Eberhard & Co.,Men's watch/Unisex,159802.5,1486.0,1224.0,2024-01-01,Medium Sale
40691,Eberhard & Co.,Men's watch/Unisex,93307.5,404.0,308.0,1960-01-01,Low Sale
40692,Eberhard & Co.,Men's watch/Unisex,132412.5,273.0,224.0,2024-01-01,Low Sale
40702,Eberhard & Co.,Men's watch/Unisex,133237.5,270.0,209.0,2024-01-01,Low Sale
40703,Eberhard & Co.,Men's watch/Unisex,92400.0,825.0,673.0,2020-01-01,Medium Sale
40704,Eberhard & Co.,Men's watch/Unisex,195442.5,801.0,653.0,2024-01-01,Medium Sale
40711,Eberhard & Co.,Men's watch/Unisex,288750.0,383.0,275.0,2010-01-01,Low Sale
40712,Eberhard & Co.,Men's watch/Unisex,257647.5,740.0,490.0,2004-01-01,Medium Sale
40719,Eberhard & Co.,Men's watch/Unisex,238095.0,345.0,300.0,2024-01-01,Low Sale
40724,Eberhard & Co.,Men's watch/Unisex,329917.5,449.0,324.0,2012-01-01,Low Sale
40727,Eberhard & Co.,Men's watch/Unisex,328762.5,423.0,290.0,2010-01-01,Low Sale
40728,Eberhard & Co.,Men's watch/Unisex,293205.0,387.0,361.0,1965-01-01,Low Sale
40729,Eberhard & Co.,Men's watch/Unisex,79942.5,1119.0,857.0,2024-01-01,Medium Sale
40730,Eberhard & Co.,Women's watch,245190.0,229.0,201.0,2024-01-01,Low Sale
40732,Eberhard & Co.,Men's watch/Unisex,131917.5,462.0,279.0,2024-01-01,Low Sale
40738,Eberhard & Co.,Men's watch/Unisex,311190.0,398.0,334.0,2021-01-01,Low Sale
40740,Eberhard & Co.,Men's watch/Unisex,333217.5,273.0,224.0,2023-01-01,Low Sale
40744,Eberhard & Co.,Men's watch/Unisex,346500.0,801.0,653.0,2024-01-01,Medium Sale
40745,Eberhard & Co.,Men's watch/Unisex,166155.0,268.0,222.0,2005-01-01,Low Sale
40748,Eberhard & Co.,Men's watch/Unisex,208807.5,561.0,344.0,2000-01-01,Low Sale
40752,Eberhard & Co.,Men's watch/Unisex,235455.0,436.0,397.0,2024-01-01,Low Sale
40761,Eberhard & Co.,Women's watch,36382.5,374.0,268.0,1970-01-01,Low Sale
40780,Eberhard & Co.,Men's watch/Unisex,123997.5,1423.0,885.0,2024-01-01,Medium Sale
40808,Edox,Men's watch/Unisex,65752.5,14642.0,448.0,2024-01-01,High Sale
40817,Edox,Men's watch/Unisex,104197.5,471.0,406.0,2016-01-01,Low Sale
40819,Edox,Men's watch/Unisex,51067.5,14642.0,448.0,2022-01-01,High Sale
40820,Edox,Men's watch/Unisex,79530.0,14642.0,448.0,2023-01-01,High Sale
40826,Edox,Men's watch/Unisex,66000.0,14642.0,448.0,2021-01-01,High Sale
40830,Edox,Men's watch/Unisex,64432.5,14642.0,448.0,2021-01-01,High Sale
40831,Edox,Men's watch/Unisex,21862.5,766.0,484.0,1975-01-01,Medium Sale
40832,Edox,Men's watch/Unisex,88770.0,1531.0,1108.0,2024-01-01,Medium Sale
40833,Edox,Men's watch/Unisex,137692.5,429.0,348.0,2024-01-01,Low Sale
40834,Edox,Men's watch/Unisex,137692.5,429.0,348.0,2024-01-01,Low Sale
40835,Edox,Men's watch/Unisex,137692.5,429.0,348.0,2024-01-01,Low Sale
40836,Edox,Men's watch/Unisex,137692.5,429.0,348.0,2024-01-01,Low Sale
40838,Edox,Men's watch/Unisex,301207.5,429.0,348.0,2024-01-01,Low Sale
40840,Edox,Men's watch/Unisex,120945.0,2078.0,1307.0,2024-01-01,Medium Sale
40841,Edox,Men's watch/Unisex,120945.0,2078.0,1307.0,2024-01-01,Medium Sale
40842,Edox,Men's watch/Unisex,132330.0,345.0,300.0,2024-01-01,Low Sale
40843,Edox,Men's watch/Unisex,30937.5,412.0,271.0,2015-01-01,Low Sale
40844,Edox,Men's watch/Unisex,115417.5,345.0,300.0,2024-01-01,Low Sale
40845,Edox,Men's watch/Unisex,146190.0,429.0,348.0,2024-01-01,Low Sale
40849,Edox,Men's watch/Unisex,9487.5,766.0,484.0,1990-01-01,Medium Sale
40850,Edox,Men's watch/Unisex,167887.5,429.0,348.0,2023-01-01,Low Sale
40851,Edox,Men's watch/Unisex,97762.5,14642.0,448.0,2019-01-01,High Sale
40853,Edox,Men's watch/Unisex,88770.0,463.0,404.0,2024-01-01,Low Sale
40854,Edox,Men's watch/Unisex,97762.5,1929.0,1609.0,2024-01-01,Medium Sale
40855,Edox,Men's watch/Unisex,84397.5,231.0,202.0,1999-01-01,Low Sale
40868,Edox,Men's watch/Unisex,37785.0,14642.0,448.0,2023-01-01,High Sale
40881,Election,Men's watch/Unisex,38775.0,370.0,291.0,1950-01-01,Low Sale
40883,Election,Men's watch/Unisex,69382.5,14642.0,448.0,1949-01-01,High Sale
40892,Elgin,Men's watch/Unisex,164917.5,14642.0,448.0,1930-01-01,High Sale
40896,Elgin,Men's watch/Unisex,16087.5,1394.0,864.0,1962-01-01,Medium Sale
40897,Elgin,Men's watch/Unisex,34237.5,766.0,484.0,1970-01-01,Medium Sale
40904,Elgin,Men's watch/Unisex,23842.5,766.0,484.0,1970-01-01,Medium Sale
40932,Elgin,Men's watch/Unisex,42652.5,14642.0,448.0,1960-01-01,High Sale
40939,Enicar,Men's watch/Unisex,222750.0,908.0,599.0,1966-01-01,Medium Sale
40949,Enicar,Men's watch/Unisex,19800.0,766.0,484.0,1970-01-01,Medium Sale
40952,Enicar,Men's watch/Unisex,237435.0,374.0,268.0,1975-01-01,Low Sale
40953,Enicar,Men's watch/Unisex,256575.0,374.0,268.0,1960-01-01,Low Sale
40959,Enicar,Men's watch/Unisex,946275.0,909.0,723.0,1963-01-01,Medium Sale
40960,Enicar,Men's watch/Unisex,244365.0,595.0,444.0,1970-01-01,Low Sale
40964,Enicar,Men's watch/Unisex,222090.0,342.0,272.0,1965-01-01,Low Sale
40969,Enicar,Men's watch/Unisex,218295.0,374.0,268.0,1960-01-01,Low Sale
40973,Enicar,Men's watch/Unisex,31102.5,14642.0,448.0,1960-01-01,High Sale
40976,Enicar,Men's watch/Unisex,34732.5,14642.0,448.0,1975-01-01,High Sale
41008,Enicar,Men's watch/Unisex,270352.5,14642.0,448.0,1970-01-01,High Sale
41013,Ennebi,Men's watch/Unisex,309210.0,14642.0,448.0,2014-01-01,High Sale
41027,Maurice Lacroix,Men's watch/Unisex,132412.5,683.0,514.0,2003-01-01,Low Sale
41032,Maurice Lacroix,Men's watch/Unisex,195030.0,1147.0,850.0,2006-01-01,Medium Sale
41036,Maurice Lacroix,Men's watch/Unisex,62205.0,274.0,228.0,2023-01-01,Low Sale
41038,Maurice Lacroix,Men's watch/Unisex,82500.0,1611.0,1151.0,2024-01-01,Medium Sale
41041,Maurice Lacroix,Men's watch/Unisex,104857.5,987.0,669.0,2023-01-01,Medium Sale
41042,Maurice Lacroix,Men's watch/Unisex,47190.0,366.0,246.0,2024-01-01,Low Sale
41044,Maurice Lacroix,Men's watch/Unisex,103867.5,366.0,246.0,2024-01-01,Low Sale
41046,Maurice Lacroix,Men's watch/Unisex,212355.0,339.0,258.0,1993-01-01,Low Sale
41052,Maurice Lacroix,Men's watch/Unisex,66000.0,14642.0,448.0,2024-01-01,High Sale
41054,Maurice Lacroix,Men's watch/Unisex,387750.0,239.0,189.0,2024-01-01,Low Sale
41085,Mb&f,Men's watch/Unisex,5193375.0,3090.0,2340.0,2021-01-01,High Sale
41093,Mb&f,Men's watch/Unisex,426442.5,14642.0,448.0,2023-01-01,High Sale
41096,Mb&f,Men's watch/Unisex,435352.5,14642.0,448.0,2024-01-01,High Sale
41098,Mb&f,Men's watch/Unisex,466537.5,14642.0,448.0,2023-01-01,High Sale
41110,Mb&f,Men's watch/Unisex,510922.5,680.0,556.0,2023-01-01,Low Sale
41127,Mb&f,Men's watch/Unisex,577417.5,268.0,197.0,2021-01-01,Low Sale
41129,Mb&f,Men's watch/Unisex,352357.5,259.0,215.0,2023-01-01,Low Sale
41132,Mb&f,Men's watch/Unisex,373147.5,681.0,476.0,2023-01-01,Low Sale
41145,Meccaniche Veloci,Men's watch/Unisex,285285.0,374.0,268.0,2015-01-01,Low Sale
41146,Meccaniche Veloci,Men's watch/Unisex,176797.5,610.0,369.0,2018-01-01,Low Sale
41152,Meccaniche Veloci,Men's watch/Unisex,56760.0,14642.0,448.0,2015-01-01,High Sale
41154,Meccaniche Veloci,Men's watch/Unisex,231000.0,14642.0,448.0,2016-01-01,High Sale
41163,Meistersinger,Men's watch/Unisex,266145.0,648.0,448.0,2024-01-01,Low Sale
41164,Meistersinger,Men's watch/Unisex,338250.0,14642.0,448.0,2021-01-01,High Sale
41167,Meistersinger,Men's watch/Unisex,166650.0,14642.0,448.0,2024-01-01,High Sale
41168,Meistersinger,Men's watch/Unisex,195442.5,648.0,448.0,2024-01-01,Low Sale
41169,Meistersinger,Men's watch/Unisex,138022.5,6133.0,4129.0,2024-01-01,High Sale
41171,Meistersinger,Men's watch/Unisex,78210.0,292.0,218.0,2004-01-01,Low Sale
41172,Meistersinger,Men's watch/Unisex,141240.0,744.0,627.0,2022-01-01,Medium Sale
41174,Meistersinger,Men's watch/Unisex,133237.5,680.0,556.0,2020-01-01,Low Sale
41176,Meistersinger,Women's watch,88770.0,1981.0,1294.0,2022-01-01,Medium Sale
41177,Meistersinger,Men's watch/Unisex,126390.0,552.0,481.0,2024-01-01,Low Sale
41178,Meistersinger,Men's watch/Unisex,142065.0,1981.0,1294.0,2023-01-01,Medium Sale
41179,Meistersinger,Men's watch/Unisex,210292.5,1464.0,1009.0,2022-01-01,Medium Sale
41180,Meistersinger,Men's watch/Unisex,142147.5,681.0,476.0,2023-01-01,Low Sale
41181,Meistersinger,Men's watch/Unisex,141487.5,680.0,490.0,2021-01-01,Low Sale
41182,Meistersinger,Men's watch/Unisex,239002.5,265.0,204.0,2024-01-01,Low Sale
41183,Meistersinger,Men's watch/Unisex,290565.0,5038.0,3911.0,2017-01-01,High Sale
41185,Meistersinger,Men's watch/Unisex,119955.0,681.0,476.0,2017-01-01,Low Sale
41187,Meistersinger,Men's watch/Unisex,124162.5,680.0,490.0,2024-01-01,Low Sale
41188,Meistersinger,Men's watch/Unisex,124162.5,680.0,490.0,2024-01-01,Low Sale
41189,Meistersinger,Men's watch/Unisex,132825.0,680.0,490.0,2023-01-01,Low Sale
41190,Meistersinger,Men's watch/Unisex,146190.0,680.0,490.0,2020-01-01,Low Sale
41191,Meistersinger,Men's watch/Unisex,102052.5,680.0,490.0,2023-01-01,Low Sale
41195,Meistersinger,Men's watch/Unisex,182820.0,680.0,490.0,2021-01-01,Low Sale
41197,Meistersinger,Men's watch/Unisex,159967.5,680.0,490.0,2021-01-01,Low Sale
41200,Meistersinger,Men's watch/Unisex,168217.5,680.0,490.0,2022-01-01,Low Sale
41201,Meistersinger,Men's watch/Unisex,203445.0,374.0,327.0,2024-01-01,Low Sale
41202,Meistersinger,Men's watch/Unisex,194617.5,5038.0,3911.0,2023-01-01,High Sale
41203,Meistersinger,Men's watch/Unisex,212272.5,251.0,219.0,2022-01-01,Low Sale
41204,Meistersinger,Men's watch/Unisex,221265.0,374.0,327.0,2024-01-01,Low Sale
41206,Meistersinger,Men's watch/Unisex,339900.0,265.0,204.0,2023-01-01,Low Sale
41207,Meistersinger,Men's watch/Unisex,217717.5,374.0,327.0,2024-01-01,Low Sale
41208,Meistersinger,Men's watch/Unisex,117727.5,552.0,481.0,2023-01-01,Low Sale
41212,Meistersinger,Men's watch/Unisex,230092.5,3114.0,2202.0,2024-01-01,High Sale
41213,Meistersinger,Men's watch/Unisex,194617.5,3114.0,2202.0,2024-01-01,High Sale
41214,Meistersinger,Men's watch/Unisex,88770.0,14642.0,448.0,2017-01-01,High Sale
41218,Meistersinger,Men's watch/Unisex,111045.0,14642.0,448.0,2024-01-01,High Sale
41221,Meistersinger,Men's watch/Unisex,123915.0,648.0,448.0,2024-01-01,Low Sale
41222,Meistersinger,Men's watch/Unisex,176797.5,648.0,448.0,2024-01-01,Low Sale
41231,Meistersinger,Men's watch/Unisex,155677.5,2331.0,1747.0,2024-01-01,Medium Sale
41246,Mercury,Men's watch/Unisex,79860.0,14642.0,448.0,2024-01-01,High Sale
41248,Mercury,Men's watch/Unisex,26565.0,14642.0,448.0,2021-01-01,High Sale
41249,Mercury,Men's watch/Unisex,33660.0,14642.0,448.0,2023-01-01,High Sale
41251,Mercury,Men's watch/Unisex,24750.0,14642.0,448.0,2024-01-01,High Sale
41254,Mercury,Women's watch,33330.0,14642.0,448.0,2022-01-01,High Sale
41268,Michael Kors,Women's watch,25740.0,14642.0,448.0,2014-01-01,High Sale
41284,Michael Kors,Women's watch,19552.5,14642.0,448.0,2017-01-01,High Sale
41310,Michele,Women's watch,185625.0,1197.0,674.0,2024-01-01,Medium Sale
41320,Michele,Women's watch,143962.5,1197.0,674.0,2023-01-01,Medium Sale
41326,Michele,Women's watch,128287.5,1197.0,674.0,2024-01-01,Medium Sale
41330,Michele,Women's watch,155512.5,1197.0,674.0,2024-01-01,Medium Sale
41332,Michele,Women's watch,76312.5,431.0,277.0,2024-01-01,Low Sale
41334,Michele,Women's watch,185625.0,431.0,277.0,2024-01-01,Low Sale
41336,Michele,Women's watch,135712.5,431.0,277.0,2024-01-01,Low Sale
41337,Michele,Women's watch,59812.5,431.0,277.0,2024-01-01,Low Sale
41340,Michele,Women's watch,152625.0,431.0,277.0,2024-01-01,Low Sale
41341,Michele,Women's watch,106837.5,431.0,277.0,2024-01-01,Low Sale
41342,Michele,Women's watch,153450.0,431.0,277.0,2024-01-01,Low Sale
41344,Michele,Women's watch,135712.5,431.0,277.0,2024-01-01,Low Sale
41345,Michele,Women's watch,164587.5,431.0,277.0,2024-01-01,Low Sale
41346,Michele,Men's watch/Unisex,164587.5,431.0,277.0,2024-01-01,Low Sale
41347,Michele,Women's watch,85387.5,431.0,277.0,2024-01-01,Low Sale
41351,Michele,Women's watch,95287.5,1428.0,881.0,2024-01-01,Medium Sale
41356,Michele,Women's watch,247087.5,1428.0,881.0,2023-01-01,Medium Sale
41357,Michele,Women's watch,271837.5,1428.0,881.0,2024-01-01,Medium Sale
41358,Michele,Women's watch,156337.5,1428.0,881.0,2023-01-01,Medium Sale
41360,Michele,Women's watch,156337.5,1428.0,881.0,2024-01-01,Medium Sale
41361,Michele,Men's watch/Unisex,49087.5,1428.0,881.0,2024-01-01,Medium Sale
41362,Michele,Women's watch,49087.5,1428.0,881.0,2024-01-01,Medium Sale
41363,Michele,Women's watch,247087.5,1428.0,881.0,2023-01-01,Medium Sale
41364,Michele,Women's watch,222337.5,1428.0,881.0,2023-01-01,Medium Sale
41365,Michele,Women's watch,131587.5,1428.0,881.0,2023-01-01,Medium Sale
41366,Michele,Women's watch,189337.5,1428.0,881.0,2024-01-01,Medium Sale
41367,Michele,Women's watch,222337.5,1428.0,881.0,2024-01-01,Medium Sale
41368,Michele,Women's watch,197587.5,1428.0,881.0,2023-01-01,Medium Sale
41369,Michele,Women's watch,139837.5,1428.0,881.0,2024-01-01,Medium Sale
41370,Michele,Women's watch,214087.5,1428.0,881.0,2023-01-01,Medium Sale
41371,Michele,Women's watch,238837.5,1428.0,881.0,2024-01-01,Medium Sale
41372,Michele,Women's watch,271837.5,1428.0,881.0,2023-01-01,Medium Sale
41380,Michele,Women's watch,73837.5,547.0,373.0,2024-01-01,Low Sale
41406,Michel Herbelin,Men's watch/Unisex,35475.0,2331.0,1747.0,2024-01-01,Medium Sale
41416,Michel Herbelin,Men's watch/Unisex,31102.5,14642.0,448.0,2024-01-01,High Sale
41423,Michel Herbelin,Men's watch/Unisex,64597.5,2331.0,1747.0,2024-01-01,Medium Sale
